fq	label
可以查询借记卡小额免密功能是否开通了吗	426
我想和你们贷款但是我不知道怎么弄	228
如何重置贷记卡查询密码	105
贷款可以提前还款吗	461
储蓄卡状态怎么查	62
有没有大学生创业免息贷款	228
移动云证书PIN码是什么	241
我农信社的卡转账给农行的农行卡号写错了	433
手机银行转账达到多少需要落地	445
如何在手机上还信用卡	109
手机银行移动支付如何开通	36
无息贷款什么时候有	228
你咋这么厉害呢	172
银行卡交易提示作弊卡怎么办	447
卡内钱被其他人转走了	60
我是公务员可以进行信用贷款嘛	228
怎么查社保信息	457
咨询贷款还款问题	461
信用卡的年费可以减免吗	11
不知道储蓄卡状态怎么办	62
我查一下这个借记卡有没有开通短信提醒	427
我想问一下能不能网上办理信用卡	230
其他银行转信用社户名错款项什么时候退回	134
灵活分期要多少钱才能分期	305
贷记卡销户积分就失效了吗	390
如何进行活定互转操作	236
代款一般什么时候下款	461
我的借记卡交易提醒短信咋个不提醒了	135
办信用卡需要什么材料	230
如何使用个人手机银行缴纳交通罚款	222
开通贷记卡小额免密业务的方法	473
请问我的按日贷还款日是每个月都要还还是要到期日还我的申请天数是120	122
外汇电子账户是什么	78
身份信息更新可以在网上吗	199
自助设备上如何转账	468
贷记卡几天能下卡	19
办理银证转账可以实时到帐吗	69
我申请的贷款怎么样了	228
通过个人网上银行证书版怎样缴水费	54
信用卡挂失补卡后怎么还款	428
我想了解对公账户更换法人	423
电子银行承兑汇票的定义	400
如何修改个人网银审批限额	148
我这信用卡好久没用了在手机上可以销户吗	194
如何解除不动户账户	246
怎样通过手机银行缴纳交通罚款	222
贷记卡还款晚了几个工作日后算逾期	34
解除借记卡短信提醒	151
办理了贷记卡就可以申请按日贷了吗	183
按日贷成功没到账	417
手机银行转账提示待处理怎么看	337
未签约ATM转账协议可以在ATM上转账吗	219
我需要信用社手机银行网址	221
给可以改信用卡支付密码	206
贷记卡查开户行	5
按日贷已经还款了什么时候会收到贷记卡短信	101
問題號幹	0
說門麼	0
這聲門	0
麼說	0
說話還機	0
办信用卡有什么要求	230
我的惠农贷款贷不出来是怎么回事	228
电话银行可以撤销自助设备转账吗	162
我办理的贷款是怎么还款的	461
按日代提前结清有手续费吗	243
ATM自助设备转账限额是多少	219
购买外汇的时间是什么时候	165
信用卡到期了能改地址吗	232
开通使用短信银行是否收费	409
开放式和封闭式理财产品区别	121
我申请了按日贷怎么没积分	407
手机银行跨行转账需要多少手续费	76
怎么关注你们公众号	454
自助设备跨州市取款收取手续费吗	181
怎么办理借记卡	210
什么情况会造成按日贷申请不了	10
我需要办理ETC	266
储蓄卡销户怎么办理	81
电子社保卡的缴费结算功能在哪里可以开	436
个人手机银行登陆密码忘了	171
手机转账回单怎么查询	432
请问办白金借记卡有什么要求	316
储蓄卡号码怎么查	63
如何可以提升信用卡临时额度	289
为什么钱会自己转出去	60
按日贷还款款还在信用卡上吗	122
积分商城兑换商品积分扣减	358
支付宝绑定借记卡时候显示预留电话不一致	124
信用卡的利息是怎么计算的	192
个人手机银行怎样缴党费	238
金碧贷记卡要升永久额度怎地升	288
按日贷还款后贷记卡没恢复	40
我没有办理借记卡但收到借记卡的还款短信是什么意思	39
你有对象吗	42
我想了解一下金碧财大卡	53
外汇买卖是什么意思	239
个人网银销户后是否需要交回E安设备	242
信用卡积分会过期吗	390
在哪里可用修改手机银行支付限额	455
什么情况下个人网上银行的登录密码和交易密码会被锁定	45
自助设备转账要什么时候到账	159
对公业务在企业网银可以办理哪些业务	333
借记卡安全锁在哪里开通	278
个人网银证书版PIN码锁定怎么办	262
自助设备有卡存款需要验证密码才可以存款吗	448
个人网上银行怎么活期转定期	236
信用卡怎么样用支付宝还款	109
如何区分ApplePay实体卡和设备卡	1
自助注册开通的个人手机银行有哪些权限	327
为什么微信里的钱不能提现到账	450
个人手机银行资金安全险的承保范围有哪些	29
信用卡未激活就换了手机号	459
CVV2功能	493
一般贷记卡核批了多久可以收到卡	19
企业网上银行办理过程中要注意些什么	44
签约ATM转账协议携带什么证件	208
我的借记卡丢了但记不得账号怎么办挂失	460
手机银行如何开通移动支付	36
我想用储蓄卡绑定微信发红包	482
提示客户信息有误请至柜台核对客户信息再注册同一户名下才能关联怎样处理	141
贷记卡安全锁业务规则	271
怎么在电话银行申请现金分期提前还款	12
如何查看完整透支卡号	209
贷记卡到期了还可以使用吗	77
我想改一下电子账单的寄送地址	298
如何恢复良好信用记录	342
我的云南农信卡被建行取款机吞了	160
通过他行网上银行证书版转我行账户账号错了可不可以撤销	237
哪种情况会产生逾期	98
信用卡商城退积分怎么查	110
个人网上银行证书版的转账限额已经修改成功了提示转账金额超限是怎么回事	201
个人网上银行证书版转账提示业务开始状态不能发起交易解决措施	84
贷记卡小额免密限额修改	139
贷记卡积分商城下单后需要退换货怎么办理	164
我想关闭借记卡安全锁	279
如何开通借记卡短信提醒业务	108
他行个人网上银行转信用社需要多久	38
我已经开通过个人网上银行证书版但是在签约网关支付时找不到账号怎么办	125
个人手机银行能缴纳交通罚款吗	222
信用卡取现手续费	32
通过他行手机银行转我行账号与户名不符怎么办	134
我想在电话银行将我的定期转成活期怎么操作	102
如何解除借记卡余额短信通知	151
转账卡号对了名字错了什么时候可以退回来	433
白金贷记卡申请减免卡年费的条件	452
军人优抚卡有什么好处	264
如何查询我办理了几张贷记卡	443
个人网银登录密码与交易密码的区别是什么	72
借记卡开通了信息服务但存取款没收到信息	135
办理金碧军人优抚卡的对象范围包涵哪些人员	263
手机转账时提示对方银行拒收是什么问题	26
手机银行跨行转账户名错对方会收到钱吗	24
我要查询按日贷	128
我登录不上云南农信手机银行	498
个人手机银行移动支付是什么	75
在外国取钱有限额吗	93
企业网上银行批量转账是什么情况造成总金额与总笔数不符	118
按日贷还款后收到了借记卡扣款短信但是没有收到贷记卡入账短信	101
借记卡短信通知金额可以改吗	325
个人网上银行证书版可以签约新账号吗	197
取款机取款当日限额多少	462
灵活分期办不了	305
个人手机银行移动支付必须要在云南农信商户上使用吗	483
贷记卡为什么会显示额度不足	127
如何兑换体检积分	414
信用卡分期有规定时间吗	190
怎么样才能下载手机银行	221
在个人手机银行上购买理财产品时提示该账号未签约怎么处理	41
手机银行账户怎么找回	251
怎么查询信用卡积分	307
如果存钱人不在了需要哪些材料来办理修改存款人名	335
我要申请信用卡现金分期	107
我记得企业网上银行P登录密码是对的但输了几次系统都说是错误的怎么办	17
怎样才可以收到100元以下的交易提醒	48
校园卡充值未到账	258
要怎么设置企业网上银行PIN码呢	97
如何申请校园贷记卡	276
我想通过电话银行查交易明细	71
网银外汇汇款提示未激活	500
借记卡补卡收取手续费吗	387
我的信用卡查询了状态是因逾期而停用卡片怎么办	437
可不可预约取号	434
修改信用卡交易密码	206
怎么改存折密码交易密码	324
服务很好	323
外汇可以长时间存吗	3
还款日前已经还款为什么还提示还款	31
银行卡境外取款手续费标准	33
我不想开通电话银行了	438
我社贷记卡是否支持他行账户还款	449
现金支票支取需要准备什么材料	397
什么是信用卡电子现金圈提	215
个人网银能申请灵活分期提前还款吗	168
我想咨询一下信用卡按日贷	70
电子银行承兑汇票保证业务类型	383
可以通过哪些方法来缴纳水费呢	54
为什么提示可分期金额过低	257
贷记卡逾期后如何处理	343
贷记卡自扣还款的储蓄卡有什么条件	464
手机丢失怎么登手机银行	255
取消贷记卡短信服务	200
我想在手机银行中使用在微信银行在线注册的账号	487
企业能开通手机银行吗	326
怎么申请提前还信用卡账单分期	354
能设个时间帮我进行转账吗	67
我行卡在其他银行自助设备存的钱被吞了	470
我这边还了快三个月的房贷了为什么贷款合同还没下来	419
我想兑换我的信用卡积分	456
自助设备转账撤销申请后钱什么时候退回来	49
体检积分具体是怎么个用法	413
如何定义理财产品的开放期	226
借记卡销户收费标准	429
我的信用卡不见了	15
我需要查询储蓄卡短信是否开通	427
云南农信公众号可以转账吗	225
个人手机银行扫码转账怎样收款	469
信用卡积分能退吗	490
怎么删除手机银行的银行卡	250
个人网上银行大众版与个人网上银行证书版的区别有哪些	154
信用卡积分兑换的要求是什么	406
附卡的积分怎么算	179
我的PIN码在那里获得	241
我想了解一下云南农信的理财产品	218
信用卡安全锁怎么关闭	270
我的信用卡是哪里开的	5
Ⅱ类账户权限	213
芯片借记卡的卡号是多少位	28
我想支取定期子账号中的定期存款	379
打96500可不可以修改我的查询密码	157
我想了解一下白金贷记卡	386
借记卡挂失后是否可以绑定第三方支付平台	488
手机银行跨行转账操作步骤	481
对公账户柜面转账有要求吗	334
银行卡插在ATM机里面忘记退出来了	73
人呢	88
如何修改手机银行号码	147
掌柜钱包能买的少吗	207
日累计限额啊	2
ApplePay支持的机型有哪些	132
个人手机银行本行转账到账时间	100
信用卡折断了	212
储蓄卡怎么缴手机话费	117
棒棒哒	172
我要把企业网上银行销了怎么办理	150
社会保障卡密码锁定了要怎么办	6
两张_一类卡免几张的年费	11
电话银行是怎么收费的呀	355
